id,label,label:confidence,word1,word2
1149038707,unrelated,1,eff,variable
1149038708,unrelated,0.6415,superficial,significant
1149038709,antonym,0.6409,honorable,weak
1149038710,antonym,0.6605,severance,keep
1149038711,unrelated,1,yesterday,come
1149038712,unrelated,1,unrivalled,anybody
1149038713,antonym,1,monochromatic,polychromatic
1149038714,unrelated,0.6622,so,short
1149038715,unrelated,1,disconsolate,well
1149038716,antonym,1,discontentment,contentment
1149038717,unrelated,0.6376,good,hard
1149038718,unrelated,1,short-circuit,well
1149038719,unrelated,1,irrelevant,dependable
1149038722,unrelated,1,punk,easy
1149038723,antonym,0.7016,indifference,concern
1149038724,unrelated,1,authorize,ambiguous
1149038725,unrelated,0.647,none,whatsoever
1149038726,unrelated,0.6584,well-worn,unusual
1149038727,unrelated,1,flimsy,excessively
1149038728,unrelated,0.6682,slowly,retentive
1149038729,antonym,1,rapidly,slowly
1149038730,unrelated,1,low,right
1149038731,unrelated,0.6967,replace,relief
1149038732,unrelated,1,earmark,helpless
1149038733,antonym,0.6633,good,imperfect
1149038734,unrelated,1,nonsense,avowedly
1149038735,paraphrase,0.3707,unmanageable,tricky
1149038736,antonym,1,requirement,unnecessary
1149038737,unrelated,1,eventide,anymore
1149038738,unrelated,1,unnamed,possible
1149038739,unrelated,1,cautious,surely
1149038740,unrelated,1,cold,thoroughly
1149038741,antonym,0.6654,easily,elusive
1149038742,unrelated,1,scarcely,in
1149038743,unrelated,0.6589,dysfunctional,thoroughgoing
1149038744,unrelated,1,voiceless,easily
1149038745,unrelated,1,sol,still
1149038746,antonym,0.6874,useful,inappropriate
1149038747,unrelated,1,get,ice
1149038748,antonym,1,good,malefic
1149038749,unrelated,1,correct,unusual
1149038750,unrelated,1,chastise,flawed
1149038751,antonym,0.7023,uncomfortable,soft
1149038752,unrelated,1,shall,case
1149038753,unrelated,0.6856,comprehensive,uncompleted
1149038754,unrelated,0.6681,shitty,soundly
1149038755,unrelated,1,here,household
1149038756,unrelated,1,stipulate,unqualified
1149038757,unrelated,1,eventually,now
1149038758,unrelated,0.6835,reasonable,bad
1149038759,antonym,0.6856,discrepant,compatible
1149038760,unrelated,0.6744,edge,dullness
1149038761,unrelated,0.6687,decently,bogus
1149038762,entailment,0.6598,track,trackless
1149038763,unrelated,1,hackneyed,jaydee
1149038764,unrelated,0.6731,poor,substantially
1149038765,antonym,0.6721,adequately,incorrectly
1149038766,unrelated,1,stupefy,no
1149038767,unrelated,0.7034,knead,off
1149038768,unrelated,0.6591,risky,badly
1149038769,unrelated,1,surprisingly,nonetheless
1149038770,unrelated,1,hideaway,advance
1149038771,antonym,1,perishable,imperishable
1149038772,unrelated,1,easily,grating
1149038773,unrelated,1,dangerous,pretend
1149038774,unrelated,1,satisfactory,pitiful
1149038775,unrelated,0.6634,cardinal,ordinal
1149038776,unrelated,1,full,sick
1149038777,unrelated,1,long,touchwood
1149038778,antonym,1,inexpert,professional
1149038779,unrelated,0.7155,derivational,inflectional
1149038780,unrelated,1,hard,considerably
1149038781,unrelated,1,easily,goon
1149038782,unrelated,1,alien,experience
1149038783,unrelated,1,soundless,so
1149038784,antonym,0.701,reassert,unconfirmed
1149038785,unrelated,1,pictorial,alive
1149038786,unrelated,0.6683,defective,interesting
1149038787,antonym,0.6344,employment,unemployment rate
1149038788,unrelated,1,shitty,rectify
1149038789,unrelated,1,right,dotty
1149038790,antonym,1,inexcusable,acceptable
1149038791,unrelated,1,readily,severely
1149038792,unrelated,1,different,touch
1149038793,unrelated,1,ill,dependable
1149038794,unrelated,0.679,amiss,fair
1149038795,unrelated,1,consistently,heretofore
1149038796,antonym,0.6935,impropriety,decency
1149038797,antonym,1,immoveable,mobile
1149038798,unrelated,0.6677,weird,goodness
1149038799,unrelated,1,barely,so
1149038800,unrelated,1,commodity,fine
1149038801,unrelated,1,slim,wanton
1149038802,unrelated,1,jaydee,hump
1149038803,unrelated,0.6544,right,counterfeit
1149038804,category,1,france,spain
1149038805,antonym,0.7056,greenness,ripeness
1149038806,unrelated,1,wriggle,good
1149038807,unrelated,1,little,honorable
1149038808,antonym,0.6693,seldom,frequently
1149038809,unrelated,1,abject,high
1149038810,unrelated,1,infrequently,wellspring
1149038811,unrelated,1,flop,now
1149038812,antonym,1,credulous,incredulous
1149038813,unrelated,0.6644,rightfield,unreal
1149038814,unrelated,1,senseless,necessary
1149038815,unrelated,0.6796,practicable,insufferable
1149038816,unrelated,0.6416,well,severe
1149038817,unrelated,1,cher,tinny
1149038818,unrelated,1,seat,allow
1149038819,unrelated,1,c,visit
1149038820,unrelated,1,poorly,arsenic
1149038821,unrelated,1,wound,right
1149038824,unrelated,1,fine,ripe
1149038825,unrelated,0.6512,improperly,intimately
1149038826,antonym,1,conveniently,inconveniently
1149038827,unrelated,1,plenty,unable
1149038828,unrelated,1,unclear,screw
1149038829,antonym,1,occupant,nonresident
1149038830,unrelated,1,cause,anymore
1149038831,unrelated,0.6672,name,set
1149038832,unrelated,1,equitable,actually
1149038833,unrelated,1,exist,article
1149038834,unrelated,1,airy,feasible
1149038835,unrelated,1,merely,admittedly
1149038836,unrelated,0.6611,rancid,sweeten
1149038837,unrelated,0.6282,crazy,right
1149038838,antonym,1,spiritless,spirited
1149038839,unrelated,0.663,straight,wrong
1149038840,unrelated,1,interchange,intact
1149038841,unrelated,1,powerful,erroneous
1149038842,unrelated,0.6936,tough,slow
1149038843,unrelated,0.6858,so,depressed
1149038844,unrelated,0.6608,well,weird
1149038845,unrelated,0.6479,defective,nice
1149038846,unrelated,0.6516,irresolution,decision
1149038847,unrelated,1,low,commodity
1149038848,unrelated,1,nowadays,disability
1149038849,unrelated,1,inappropriate,sufficient
1149038850,unrelated,1,pervasive,uncommon
1149038851,other,0.3596,terrible,honorable
1149038852,unrelated,1,sound,weird
1149038853,unrelated,1,brassy,cher
1149038854,unrelated,1,crude,good
1149038855,unrelated,1,divulge,keep
1149038856,unrelated,1,good,arduous
1149038857,unrelated,1,inadmissible,mightily
1149038858,unrelated,0.6703,obtainable,unimaginable
1149038859,unrelated,1,shine,hard
1149038860,antonym,1,frankly,dishonestly
1149038861,unrelated,1,be,representation
1149038862,unrelated,1,square,jaydee
1149038863,unrelated,0.6805,set,right
1149038864,unrelated,1,actually,ill
1149038865,unrelated,1,uncollectible,badly
1149038866,unrelated,0.6636,merely,surely
1149038867,unrelated,0.6505,gravely,right
1149038868,unrelated,1,practicable,misfortunate
1149038869,unrelated,1,easy,callous
1149038870,unrelated,1,right,sanction
1149038871,antonym,1,sensible,unreasonable
1149038872,unrelated,1,peerless,nah
1149038873,unrelated,1,capture,suitable
1149038874,antonym,0.6775,demented,suitable
1149038875,unrelated,1,so,few
1149038876,other,0.3627,reliable,fine
1149038877,antonym,1,working,off
1149038878,unrelated,1,rectify,unjustified
1149038879,unrelated,0.6517,conservatively,incautiously
1149038880,unrelated,0.3521,lawful,wrong
1149038881,unrelated,1,identical,inadequately
1149038882,paraphrase,0.6804,exceed,maximum
1149038883,unrelated,1,retentive,rarely
1149038884,unrelated,1,well-heeled,callous
1149038885,unrelated,1,lojack,backbreaking
1149038886,unrelated,0.6519,unjustified,proper
1149038887,unrelated,1,rationalise,uncut
1149038888,other,0.3409,naught,one
1149038889,unrelated,0.6554,polite,raw
1149038890,unrelated,0.6528,arrant,dysfunctional
1149038891,other,0.3829,set,altogether
1149038892,unrelated,1,longer,level
1149038893,unrelated,0.7117,pattern,none
1149038894,unrelated,1,unawares,available
1149038895,unrelated,1,simply,admittedly
1149038896,unrelated,1,eve,possibly
1149038897,unrelated,1,aboveboard,easy
1149038898,antonym,0.6326,easygoing,uncertain
1149038899,unrelated,1,nice,secure
1149038900,antonym,1,secure,perilous
1149038901,unrelated,1,bonny,hurt
1149038902,other,0.6564,exposure,invulnerability
1149038903,unrelated,0.6815,obviously,astonishingly
1149038904,antonym,1,rational,irrational
1149038905,unrelated,1,altogether,huh
1149038906,unrelated,1,so,lonely
1149038907,unrelated,1,unbalanced,TRUE
1149038908,antonym,0.7042,improper,upright
1149038909,unrelated,1,accurate,haywire
1149038910,unrelated,1,be,lone
1149038911,unrelated,1,ineffectively,wellspring
1149038912,unrelated,0.6776,good,grime
1149038913,unrelated,0.6702,antagonistic,conciliatory
1149038914,unrelated,1,terribly,real
1149038915,unrelated,1,easy,pervert
1149038916,unrelated,1,abject,as
1149038917,unrelated,1,long,inadequate
1149038918,antonym,0.6644,unnaturally,naturally
1149038919,unrelated,1,seldom,fountainhead
1149038920,unrelated,1,good,strong
1149038921,unrelated,1,tawdry,soft
1149038922,unrelated,0.6803,late,now
1149038923,unrelated,1,finis,far
1149038924,paraphrase,1,full,entirely
1149038925,antonym,1,barrenness,fruitfulness
1149038926,unrelated,0.6763,admittedly,sole
1149038927,unrelated,1,counter-productive,justly
1149038928,antonym,1,retroactive,proactive
1149038929,unrelated,1,able,stool
1149038930,unrelated,1,well-heeled,arduous
1149038931,unrelated,1,flush,non
1149038932,unrelated,1,impact,untouched
1149038933,unrelated,0.6722,cruddy,good
1149038934,unrelated,0.6548,later,directly
1149038935,unrelated,0.6786,redress,fraudulent
1149038936,unrelated,1,crazy,excited
1149038937,unrelated,0.6528,unacquainted,guilty
1149038938,unrelated,1,murder,set
1149038939,unrelated,1,declamatory,unlikely
1149038940,unrelated,1,insignificant,foresighted
1149038941,unrelated,0.6997,redundant,utilitarian
1149038942,unrelated,0.6822,unfeigned,okay
1149038943,antonym,1,former,latter
1149038944,unrelated,1,item,near
1149038945,antonym,0.6602,friendliness,unfriendliness
1149038946,unrelated,1,bound,well
1149038947,unrelated,0.653,difficult,unruffled
1149038948,unrelated,1,right,slip
1149038949,unrelated,1,better,merely
1149038950,unrelated,0.3409,aggregate,completely
1149038951,unrelated,0.6708,right,purge
1149038952,unrelated,0.7084,today,practise
1149038953,unrelated,0.6918,abrasive,easy
1149038954,unrelated,0.6632,blackball,affirmative
1149038955,unrelated,0.6452,unfeigned,flawed
1149038956,unrelated,0.6492,correctly,intolerable
1149038957,unrelated,1,unimaginable,impulsive
1149038958,antonym,0.6842,select,deselected
1149038959,unrelated,1,happy,thoroughly
1149038960,unrelated,0.6843,frame,ground
1149038961,antonym,0.6771,hazardous,tame
1149038962,antonym,1,upstream,downstream
1149038963,unrelated,1,best,simply
1149038964,unrelated,1,TRUE,defective
1149038965,antonym,1,marry,unmarried
1149038966,unrelated,0.6738,practically,irrelevant
1149038967,unrelated,0.6187,disingenuous,straight
1149038968,antonym,0.6513,dependent,free and independent
1149038969,unrelated,0.677,see,unclear
1149038970,unrelated,0.7007,firmly,easily
1149038971,unrelated,0.6571,equate,less
1149038972,unrelated,0.6539,eventually,today
1149038973,antonym,0.6651,uncrowded,crowded
1149038974,unrelated,0.6749,slowly,impossible
1149038975,unrelated,1,lone,admittedly
1149038976,unrelated,1,hanker,little
1149038977,antonym,1,unhappy,happy
1149038978,unrelated,0.6942,despicable,worthy
1149038979,unrelated,1,huh,hanker
1149038980,unrelated,1,unfit,table
1149038981,antonym,0.6453,requirement,unimportant
1149038982,unrelated,1,sick,applicable
1149038983,unrelated,1,obvious,knockout
1149038984,unrelated,0.651,error,lawful
1149038985,unrelated,0.6479,uncertain,easygoing
1149038986,unrelated,1,real,no
1149038987,unrelated,0.6422,reliable,huh
1149038988,antonym,0.595,yesterday,upcoming
1149038989,unrelated,1,easy,indurate
1149038990,antonym,0.6845,awkward,gentle
1149038991,antonym,0.7079,poor,plenty
1149038992,unrelated,1,actually,good
1149038993,antonym,1,awry,acceptable
1149038994,antonym,0.6509,available,non-existent
1149038995,unrelated,1,check,unspecified
1149038996,unrelated,1,redress,sore
1149038997,unrelated,1,elusive,tardily
1149038998,unrelated,1,flannel,black
1149038999,unrelated,0.6462,dullness,brightness
1149039000,unrelated,1,wrong,hardly
1149039001,unrelated,1,bit,solely
1149039002,unrelated,1,well,dirt
1149039003,unrelated,0.6666,outrageous,correctly
1149039004,unrelated,1,ambiguous,light
1149039005,unrelated,0.6412,terrible,expert
1149039006,unrelated,1,erroneous,mighty
1149039007,unrelated,1,delete,ingest
1149039008,unrelated,1,undetermined,eff
1149039009,unrelated,0.6794,uncommon,coarse
1149039010,unrelated,1,unlimited,settle
1149039011,unrelated,1,over,scarcely
1149039012,antonym,1,familiarity,stranger
1149039013,unrelated,1,skillful,little
1149039014,unrelated,1,indefinite,influence
1149039015,unrelated,1,item,good
1149039016,unrelated,0.6799,well-heeled,picky
1149039017,unrelated,1,gain,uncertain
1149039018,unrelated,1,tour,no
1149039019,antonym,1,unrhymed,rhymed
1149039020,unrelated,1,right,gruelling
1149039021,unrelated,1,uncertain,well-heeled
1149039022,unrelated,1,easily,quietly
1149039023,unrelated,1,withal,further
1149039024,antonym,1,agreement,disagreement
1149039025,antonym,0.6681,surprisingly,unsurprisingly
1149039026,unrelated,1,unqualified,characterize
1149039027,unrelated,0.7084,intemperate,readily
1149039028,paraphrase,1,correct,alright
1149039029,unrelated,1,mighty,unacceptable
1149039030,unrelated,0.6437,unspoiled,improper
1149039031,unrelated,0.6238,okey,one
1149039032,unrelated,1,circumscribe,more
1149039033,antonym,1,reliable,undependable
1149039034,unrelated,1,tiny,meaning
1149039035,unrelated,1,lawful,state
1149039036,antonym,1,nonradioactive,radioactive
1149039037,unrelated,1,appropriate,demented
1149039038,unrelated,1,crazy,secure
1149039039,unrelated,0.6545,difficult,beneficial
1149039040,unrelated,0.6639,disoriented,sure
1149039041,unrelated,1,represent,l
1149039042,unrelated,1,jaydee,tired
1149039043,unrelated,0.6488,astonishingly,evidently
1149039044,unrelated,0.7153,adequately,miserable
1149039045,unrelated,1,mold,unclear
1149039046,unrelated,1,intact,transfer
1149039047,unrelated,1,TRUE,lamentable
1149039048,antonym,1,reverentially,irreverently
1149039049,unrelated,1,right,laborious
1149039050,unrelated,1,partner,alive
1149039051,antonym,1,inflow,outflow
1149039052,other,0.3432,unknown,indisputable
1149039053,unrelated,0.6451,unhelpful,appropriate
1149039054,unrelated,1,never-ending,inconstant
1149039055,antonym,0.6478,wittingly,unknowingly
1149039056,unrelated,0.6551,hone,flawed
1149039057,unrelated,0.6609,decently,rotten
1149039058,unrelated,0.3368,stay,discontinue
1149039059,unrelated,0.6941,overpriced,tinny
1149039060,antonym,1,hesitantly,unhesitatingly
1149039061,entailment,0.6765,activity,physical activity
1149039062,unrelated,1,evenhandedly,ill
1149039063,unrelated,1,minimally,yearn
1149039064,unrelated,1,decent,shortly
1149039065,unrelated,1,near,less
1149039066,paraphrase,1,valuable,extremely useful
1149039067,unrelated,1,make,triiodothyronine
1149039068,unrelated,1,backrest,there
1149039069,unrelated,1,put,useful information
1149039070,unrelated,1,even,mesh
1149039071,unrelated,0.6778,tenacious,minor
1149039072,unrelated,1,arch,good
1149039073,unrelated,1,off,plant
1149039074,unrelated,0.6634,fence,canadian forces
1149039075,antonym,1,insufficient,perfect
1149039076,unrelated,0.6634,potential,unable
1149039077,antonym,0.6171,dysfunctional,perfective
1149039078,unrelated,1,receivable,disable
1149039079,unrelated,1,sick,sound
1149039080,unrelated,0.7013,little,so
1149039081,unrelated,1,wrongly,intimately
1149039082,unrelated,1,unsound,TRUE
1149039083,unrelated,0.6728,igneous,aqueous
1149039084,unrelated,1,sane,unjustified
1149039085,unrelated,1,exchange,unabated
1149039086,unrelated,1,bad,possible
1149039087,unrelated,0.6676,contemptible,estimable
1149039088,other,0.3545,estimable,nice
1149039089,unrelated,1,barely,in
1149039090,unrelated,1,available,justify
1149039091,unrelated,0.3487,declamatory,minimal
1149039092,antonym,1,belated,timeliness
1149039093,unrelated,1,even,there
1149039094,unrelated,0.6786,cozy,formal
1149039095,paraphrase,0.3613,well,decently
1149039096,unrelated,0.6616,bob,head
1149039097,unrelated,0.6622,crazy,justly
1149039098,other,0.3573,misguide,TRUE
1149039099,unrelated,0.6876,softly,adequately
1149039100,unrelated,0.6618,disingenuous,reliable
1149039101,unrelated,1,lamb,excessively
1149039102,unrelated,1,near,unfortunate
1149039103,unrelated,1,normal,gonzo
1149039104,antonym,1,lawless,legalize
1149039105,unrelated,1,non,evening
1149039106,antonym,1,luminance,dark
1149039107,unrelated,1,atrocious,possible
1149039108,antonym,0.6531,expose,keep
1149039109,antonym,0.6602,truly,insincerely
1149039110,paraphrase,0.6823,quietly,easily
1149039111,unrelated,1,slight,long
1149039112,unrelated,1,moot,appropriate
1149039113,antonym,0.3409,hardheaded,feasible
1149039114,unrelated,1,upstanding,hollow
1149039115,unrelated,1,rife,uncommon
1149039116,antonym,1,right,invalid
1149039117,antonym,0.6661,deny,agree
1149039118,unrelated,1,worthy,unnatural
1149039119,unrelated,1,straight,error
1149039120,unrelated,1,reserve,unsuitable
1149039121,unrelated,1,blandness,roughness
1149039122,antonym,1,unpolished,polished
1149039123,unrelated,1,mightily,now
1149039124,unrelated,0.3578,viable,unachievable
1149039125,unrelated,1,rough,safe
1149039126,unrelated,0.6584,correct,awful
1149039127,unrelated,0.636,tabu,safe
1149039128,unrelated,0.6708,expel,charge
1149039129,unrelated,1,upset,skillful
1149039130,unrelated,0.665,crooked,symmetrical
1149039131,antonym,0.6596,impractical,realistic
1149039132,antonym,0.657,prejudiced,unprejudiced
1149039133,paraphrase,0.682,unrealistic,actual
1149039134,unrelated,1,no,unspoilt
1149039135,unrelated,0.6295,gravelly,easy
1149039136,unrelated,1,rubber,unclear
1149039137,paraphrase,1,unlikely,impossible
1149039138,antonym,0.7087,many-sided,unilateral
1149039139,unrelated,0.6804,good,rickety
1149039140,unrelated,0.6331,unvoiced,difficult
1149039141,unrelated,0.6881,rough,tardily
1149039142,unrelated,0.6445,deplorable,well
1149039143,unrelated,1,someone,immortal
1149039144,antonym,0.6712,height,bottom
1149039145,unrelated,1,good,cast
1149039146,unrelated,1,lower,fifty-fifty
1149039147,unrelated,1,appropriate,mad
1149039148,unrelated,1,uncollectible,well
1149039149,antonym,1,untrustworthy,trustworthy
1149039150,unrelated,1,arguably,amazingly
1149039151,unrelated,0.7007,insufficiently,well
1149039152,unrelated,0.6618,okay,skillful
1149039153,unrelated,1,seize,unsuitable
1149039154,unrelated,1,ply,no
1149039155,unrelated,0.6785,wicked,dependable
1149039156,unrelated,0.6402,painful,easily
1149039157,unrelated,1,harmful,heavy
1149039158,unrelated,0.6803,unresolved,close
1149039159,unrelated,0.6742,want,hardly
1149039160,unrelated,0.692,inconvenient,gentle
1149039161,unrelated,1,anymore,manage
1149039162,unrelated,1,readily,ailment
1149039163,unrelated,0.6731,hokum,correct
1149039164,unrelated,1,laughable,feasible
1149039165,antonym,1,wrong,right
1149039166,antonym,1,distinguishable,indistinct
1149039167,unrelated,0.6475,cauline,stemless
1149039168,unrelated,1,rectify,deficient
1149039169,antonym,1,majuscule,minuscule
1149039170,entailment,1,available,readily available
1149039171,unrelated,1,screw,variable
1149039172,unrelated,1,long,crummy
1149039173,unrelated,1,turd,jaydee
1149039174,unrelated,1,deficient,nail
1149039175,unrelated,1,practicable,tearaway
1149039176,unrelated,0.6441,crappy,easy
1149039177,unrelated,1,complicated,promiscuous
1149039178,antonym,0.6704,correctly,inequitable
1149039179,unrelated,0.6794,appropriate,run
1149039180,unrelated,1,truly,no
1149039181,unrelated,1,uncollectible,TRUE
1149039182,unrelated,1,practically,bit
1149039183,unrelated,0.6702,die,passing
1149039184,unrelated,1,unlikely,easygoing
1149039185,antonym,0.672,justly,flawed
1149039186,unrelated,0.6784,sufficient,undistinguished
1149039187,unrelated,1,selfsame,bad
1149039188,unrelated,1,goodness,little
1149039189,other,0.3464,ascertain,indeterminate
1149039190,unrelated,1,promiscuous,fussy
1149039191,unrelated,1,rightful,huh
1149039192,unrelated,1,sick,expert
1149039193,paraphrase,0.711,supplant,substitute
1149039194,antonym,0.6571,deprive,enrich
1149039195,unrelated,1,gonna,sanction
1149039196,unrelated,0.6622,readily,ill
1149039197,unrelated,1,still,possibly
1149039198,unrelated,1,bit,withal
1149039199,unrelated,1,orthogonal,significant
1149039200,unrelated,1,adequate,thereof
1149039201,antonym,1,measurably,immeasurably
1149039202,unrelated,1,comfortably,ineffectively
1149039203,unrelated,1,inactive,so
1149039204,antonym,1,scarcely,frequently
1149039205,unrelated,1,north,be
1149039206,unrelated,0.6637,surprisingly,self-evidently
1149039207,unrelated,1,no,real
1149039208,unrelated,1,none,accept
1149039209,unrelated,1,unfortunate,honest
1149039210,unrelated,0.6472,unable,appropriate
1149039211,antonym,0.6503,late,recent
1149039212,unrelated,1,oft,necessarily
1149039213,unrelated,0.6526,good,raspy
1149039214,unrelated,0.647,kern,kern
1149039215,unrelated,1,coarse,cool
1149039216,antonym,1,porous,nonporous
1149039217,unrelated,0.6574,endure,inconsistent
1149039218,unrelated,1,untrue,lawful
1149039219,unrelated,0.6551,dependable,evil
1149039220,unrelated,1,hard,promiscuous
1149039221,unrelated,1,compensate,sore
1149039222,unrelated,0.7001,klein,peerless
1149039223,unrelated,1,damage,bad
1149039225,unrelated,1,mighty,counter-productive
1149039226,unrelated,1,less,low
1149039227,unrelated,1,exclusively,furthermore
1149039228,unrelated,1,exclusively,anymore
1149039229,unrelated,0.6752,unwrap,keep
1149039230,unrelated,1,pitiable,feasible
1149039231,unrelated,0.6737,regular,well
1149039232,unrelated,0.6715,skillful,nice
1149039233,antonym,1,inconsistently,consistently
1149039234,unrelated,0.3543,mad,proficient
1149039235,unrelated,0.6683,powerful,nasty
1149039236,unrelated,0.6517,function,include
1149039237,antonym,0.7106,good,cruddy
1149039238,unrelated,1,check,permanent
1149039239,antonym,0.6625,sane,insane
1149039240,unrelated,1,limit,undetermined
1149039241,unrelated,1,uncertain,net
1149039242,unrelated,1,crazy,comic
1149039243,unrelated,1,fey,untouched
1149039244,antonym,1,modernize,undeveloped
1149039245,unrelated,1,straightforward,laborious
1149039246,antonym,0.6464,impracticable,available
1149039247,antonym,1,unbelievably,believably
1149039248,antonym,1,benign,malign
1149039249,unrelated,1,working,sour
1149039250,unrelated,1,properly,wellspring
1149039251,unrelated,0.6847,alien,recognise
1149039252,unrelated,1,no,kibosh
1149039253,unrelated,0.6804,fragmentary,arrant
1149039254,unrelated,1,moderately,right
1149039255,unrelated,1,devil,soothe
1149039256,unrelated,1,more,fix
1149039257,unrelated,1,scent,place of origin
1149039258,unrelated,0.6333,denial,offence
1149039259,unrelated,1,right,puke
1149039260,paraphrase,0.6575,intend,purpose
1149039261,unrelated,1,title,application
1149039262,unrelated,1,adept,low
1149039263,unrelated,1,non,truly
1149039264,unrelated,1,steady,easy
1149039265,unrelated,1,bullshit,chastise
1149039266,unrelated,1,complicated,tardily
1149039267,unrelated,1,nay,one
1149039268,unrelated,1,assure,c
1149039269,unrelated,0.6807,timeframe,former
1149039270,antonym,1,daytime,night
1149039271,unrelated,1,hanker,time
1149039272,unrelated,1,beryllium,l
1149039273,antonym,1,abundant,scarce
1149039274,unrelated,1,easily,illegally
1149039275,unrelated,0.64,abusive,good
1149039276,unrelated,0.6481,indeterminate,decide
1149039277,unrelated,1,want,unnecessary
1149039278,paraphrase,0.5121,helpful,utile
1149039279,unrelated,0.6626,uneasy,loose
1149039280,antonym,0.6657,correctly,unacceptable
1149039281,antonym,0.6518,well,inappropriately
1149039282,unrelated,1,target,good
1149039283,unrelated,1,miserable,redress
1149039284,unrelated,0.6942,normal,improper
1149039285,unrelated,0.6681,repellent,virtuous
1149039286,antonym,1,discourage,encourage
1149039287,unrelated,0.655,alright,improper
1149039288,unrelated,0.6544,evil,unfit
1149039289,unrelated,1,natural,surprise
1149039290,unrelated,1,posting,ignore
1149039291,unrelated,1,intolerable,mightily
1149039292,antonym,1,incompletely,full
1149039293,unrelated,0.6775,phony,right
1149039294,unrelated,1,enceinte,iffy
1149039295,unrelated,1,yield,bull
1149039296,unrelated,1,upright,outside
1149039297,unrelated,1,shift,unabated
1149039298,unrelated,1,chill,sorry
1149039299,antonym,0.6621,acceptable,criminal
1149039300,unrelated,0.6755,uncanny,good
1149039301,unrelated,1,richly,less
1149039302,unrelated,0.7005,gaudiness,softness
1149039303,antonym,1,create,unmake
1149039304,unrelated,1,severely,convenient
1149039305,antonym,0.7032,satisfactory,unacceptable
1149039306,unrelated,1,good,advantageously
1149039307,antonym,0.3576,unimportant,meaning
1149039308,unrelated,1,fake,discipline
1149039309,antonym,1,easiness,complexity
1149039310,unrelated,1,unspoilt,incorrect
1149039311,unrelated,0.6918,inappropriate,skillful
1149039312,unrelated,1,inconclusive,clean
1149039313,unrelated,1,somewhat,mightily
1149039314,unrelated,0.653,unroll,wind
1149039315,unrelated,1,caliber,interest
1149039316,unrelated,0.672,unable,workable
1149039317,unrelated,0.6904,last,stop
1149039318,antonym,1,wrongful,justly
1149039319,unrelated,1,swell,comfortably
1149039320,unrelated,1,eventide,still
1149039321,unrelated,1,wessex,care
1149039322,antonym,1,normal,weirdo
1149039323,unrelated,1,astatine,less
